awaiting_async_process,vars,id,creation_time,failed,failed_reason,time_of_death,type,fingerprint_hash,recruiter_id,assignment_id,unique_id,hit_id,mode,end_time,base_pay,bonus,entry_information,status,elt_id,elt_id_max,page_uuid,aborted,complete,answer,answer_accumulators,branch_log,for_loops,failure_tags,last_response_id,base_payment,performance_bonus,unpaid_bonus,client_ip_address,auth_token,answer_is_fresh,browser_platform,module_state_id,current_trial_id,trial_status,class,object_type,aborted_modules,started_modules,finished_modules,module_id,progress,estimated_bonus,volume_calibration,age,gender,gmsi,feedback
False,"{'__time_credit__confirmed_credit': 612.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 10, '__time_credit__experiment_max_time_credit': 617.0, '__time_credit__experiment_max_bonus': 1.7138888888888888, 'volume_calibration': '19-g1.wav', '__Waiting for trial__loop_start_time__loop_start_time': '2023-02-16T18:11:29.110323', '__headphone_test__trial_loop__loop_start_time__loop_start_time': '2023-02-16T18:05:59.353618', '__wait_while__loop_start_time__loop_start_time': '2023-02-16T18:11:29.125219', '__consonance_main_experiment__trial_loop__loop_start_time__loop_start_time': '2023-02-16T18:06:56.564462', 'age': '50', 'gender': 'female', 'gmsi': {'response_scores': {'q_22': 2, 'q_02': 2, 'q_12': 3, 'q_16': 1, 'q_18': 1, 'q_21': 2, 'q_35': 1}, 'mean_scores_per_scale': {'Musical Training': 1.714286}}, 'feedback': ''}",44,2023-02-16 18:05:25,False,,,Participant,09a1e75dcf14505672e641983bece70e,prolific,63ee704ae0b26608246bc0c1,44:63ee704ae0b26608246bc0c1,63ee5e8b68a6ee2d17aff62a,sandbox,2023-02-16 18:13:26,0.0,1.9,"{'STUDY_ID': '63ee5e8b68a6ee2d17aff62a', 'recruiter': 'prolific', 'SESSION_ID': '63ee704ae0b26608246bc0c1', 'PROLIFIC_PID': '5c0fdebfdfbb180001c32177'}",approved,[310],[310],bd4cb8e3-7855-3c76-5abe-fe03c741b9f5,False,True,,[],[],{},[],2129.0,0.0,0.2,0.0,,31b43109-7d13-4d38-b736-64d1f430c77d,False,Chrome 110.0.0.0 on Windows 10 64-bit,,,exit,Participant,Participant,[],"['consent', 'volume_calibration', 'headphone_test', 'consonance_main_experiment', 'gmsi']","['consent', 'volume_calibration', 'headphone_test', 'consonance_main_experiment', 'gmsi']",,1.0,1.7,19-g1.wav,50,female,"{'response_scores': {'q_22': 2, 'q_02': 2, 'q_12': 3, 'q_16': 1, 'q_18': 1, 'q_21': 2, 'q_35': 1}, 'mean_scores_per_scale': {'Musical Training': 1.714286}}",
False,"{'__time_credit__confirmed_credit': 20.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 10, '__time_credit__experiment_max_time_credit': 617.0, '__time_credit__experiment_max_bonus': 1.7138888888888888, 'volume_calibration': '32-g#2.wav'}",45,2023-02-16 18:05:26,False,,,Participant,537d618543bd1527f3ad89f506fb6a75,prolific,63ee702f7ca0ee68c86e7ef9,45:63ee702f7ca0ee68c86e7ef9,63ee5e8b68a6ee2d17aff62a,sandbox,,,,"{'STUDY_ID': '63ee5e8b68a6ee2d17aff62a', 'recruiter': 'prolific', 'SESSION_ID': '63ee702f7ca0ee68c86e7ef9', 'PROLIFIC_PID': '62d6dcf502178276f7fba480'}",working,"[8, 0]","[310, 0]",8f9da1bd-5fb0-77d9-51c2-567cfaac4959,False,False,['I agree'],[],[],{},[],1444.0,0.0,0.0,0.0,,39fea388-35d2-4b81-b1e7-c21d1a4db012,False,Chrome 110.0.0.0 on Windows 10 64-bit,135.0,,,Participant,Participant,[],"['consent', 'volume_calibration']",['consent'],volume_calibration,0.03241491085899514,0.05555555555555555,32-g#2.wav,,,,
False,"{'__time_credit__confirmed_credit': 20.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 10, '__time_credit__experiment_max_time_credit': 617.0, '__time_credit__experiment_max_bonus': 1.7138888888888888, 'volume_calibration': '20-g#1.wav'}",46,2023-02-16 18:05:28,False,,,Participant,a7cc6e5e784f02bdf7aa7a27775aa880,prolific,63ee7050c00cb2a794ed4397,46:63ee7050c00cb2a794ed4397,63ee5e8b68a6ee2d17aff62a,sandbox,,,,"{'STUDY_ID': '63ee5e8b68a6ee2d17aff62a', 'recruiter': 'prolific', 'SESSION_ID': '63ee7050c00cb2a794ed4397', 'PROLIFIC_PID': '60420bb25042bc00088c5376'}",working,"[8, 0]","[310, 0]",df9d6149-fade-d5cd-864b-26f097e6c0a2,False,False,['I agree'],[],[],{},[],1466.0,0.0,0.0,0.0,,c62c12b2-0a64-454a-8ecd-e88601dcd037,False,Chrome 109.0.0.0 on OS X 10.15.7 64-bit,165.0,,,Participant,Participant,[],"['consent', 'volume_calibration']",['consent'],volume_calibration,0.03241491085899514,0.05555555555555555,20-g#1.wav,,,,
False,"{'__time_credit__confirmed_credit': 20.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 10, '__time_credit__experiment_max_time_credit': 617.0, '__time_credit__experiment_max_bonus': 1.7138888888888888, 'volume_calibration': '30-f#2.wav'}",47,2023-02-16 18:05:33,False,,,Participant,7f656457b1716e98d70237c165509e88,prolific,63ee704b04bd07d592f93563,47:63ee704b04bd07d592f93563,63ee5e8b68a6ee2d17aff62a,sandbox,,,,"{'STUDY_ID': '63ee5e8b68a6ee2d17aff62a', 'recruiter': 'prolific', 'SESSION_ID': '63ee704b04bd07d592f93563', 'PROLIFIC_PID': '596155a998cf77000106f8d8'}",working,"[8, 0]","[310, 0]",6d033ef3-2e0e-bc9d-f3a2-122b7b38c7a1,False,False,['I agree'],[],[],{},[],1451.0,0.0,0.0,0.0,,f756bde9-3b37-4bc6-bd6b-ecd64933f707,False,Chrome 110.0.0.0 on Windows 10 64-bit,138.0,,,Participant,Participant,[],"['consent', 'volume_calibration']",['consent'],volume_calibration,0.03241491085899514,0.05555555555555555,30-f#2.wav,,,,
False,"{'__time_credit__confirmed_credit': 612.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 10, '__time_credit__experiment_max_time_credit': 617.0, '__time_credit__experiment_max_bonus': 1.7138888888888888, 'volume_calibration': '19-g1.wav', '__Waiting for trial__loop_start_time__loop_start_time': '2023-02-16T18:13:17.163345', '__headphone_test__trial_loop__loop_start_time__loop_start_time': '2023-02-16T18:07:34.865301', '__wait_while__loop_start_time__loop_start_time': '2023-02-16T18:13:17.177933', '__consonance_main_experiment__trial_loop__loop_start_time__loop_start_time': '2023-02-16T18:08:36.394566', 'age': '72', 'gender': 'male', 'gmsi': {'response_scores': {'q_16': 1, 'q_22': 2, 'q_02': 1, 'q_12': 1, 'q_18': 4, 'q_21': 1, 'q_35': 1}, 'mean_scores_per_scale': {'Musical Training': 1.571429}}, 'feedback': ''}",48,2023-02-16 18:05:50,False,,,Participant,62863626308a4989ae21d8e249a5d58b,prolific,63ee7052c292671db11ce757,48:63ee7052c292671db11ce757,63ee5e8b68a6ee2d17aff62a,sandbox,2023-02-16 18:16:26,0.0,1.7,"{'STUDY_ID': '63ee5e8b68a6ee2d17aff62a', 'recruiter': 'prolific', 'SESSION_ID': '63ee7052c292671db11ce757', 'PROLIFIC_PID': '5e6d34aaf4c098000b9908dc'}",approved,[310],[310],d249e378-7d5f-82f1-30cf-2b75e7e21dea,False,True,,[],[],{},[],2412.0,0.0,0.0,0.0,,db249daf-1d55-496d-b1fe-d4833b2e7712,False,Chrome 109.0.0.0 on OS X 10.15.7 64-bit,,,exit,Participant,Participant,[],"['consent', 'volume_calibration', 'headphone_test', 'consonance_main_experiment', 'gmsi']","['consent', 'volume_calibration', 'headphone_test', 'consonance_main_experiment', 'gmsi']",,1.0,1.7,19-g1.wav,72,male,"{'response_scores': {'q_16': 1, 'q_22': 2, 'q_02': 1, 'q_12': 1, 'q_18': 4, 'q_21': 1, 'q_35': 1}, 'mean_scores_per_scale': {'Musical Training': 1.571429}}",
False,"{'__time_credit__confirmed_credit': 20.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 10, '__time_credit__experiment_max_time_credit': 617.0, '__time_credit__experiment_max_bonus': 1.7138888888888888, 'volume_calibration': '22-a#1.wav'}",49,2023-02-16 18:05:51,False,,,Participant,9edb7c5611cff3b15a27019a8d53b9bb,prolific,63ee703cc35f828a502452af,49:63ee703cc35f828a502452af,63ee5e8b68a6ee2d17aff62a,sandbox,,,,"{'STUDY_ID': '63ee5e8b68a6ee2d17aff62a', 'recruiter': 'prolific', 'SESSION_ID': '63ee703cc35f828a502452af', 'PROLIFIC_PID': '63c530b1ddee335e5e62c017'}",working,"[8, 0]","[310, 0]",47cc02e5-75f6-aa86-29ef-f1fe3c43c474,False,False,['I agree'],[],[],{},[],1492.0,0.0,0.0,0.0,,23cbee10-2e12-489d-bf1d-2061b68c8a81,False,Chrome 109.0.0.0 on Windows 10 64-bit,158.0,,,Participant,Participant,[],"['consent', 'volume_calibration']",['consent'],volume_calibration,0.03241491085899514,0.05555555555555555,22-a#1.wav,,,,
False,"{'__time_credit__confirmed_credit': 0.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 10, '__time_credit__experiment_max_time_credit': 617.0, '__time_credit__experiment_max_bonus': 1.7138888888888888}",50,2023-02-16 18:05:59,False,,,Participant,,prolific,63ee704a3ee1c44e64edb277,50:63ee704a3ee1c44e64edb277,63ee5e8b68a6ee2d17aff62a,sandbox,,,,"{'STUDY_ID': '63ee5e8b68a6ee2d17aff62a', 'recruiter': 'prolific', 'SESSION_ID': '63ee704a3ee1c44e64edb277', 'PROLIFIC_PID': '614c8dd508d065d05cc8dd11'}",working,[2],[310],a778f3de-6c4c-634a-c51f-1aa4b21e1bad,False,False,,[],[],{},[],,0.0,0.0,0.0,,f445ba01-ff27-4ee0-b137-8fd1b62a3f52,False,,144.0,,,Participant,Participant,[],['consent'],[],consent,0.0,0.0,,,,,
False,"{'__time_credit__confirmed_credit': 612.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 10, '__time_credit__experiment_max_time_credit': 617.0, '__time_credit__experiment_max_bonus': 1.7138888888888888, 'volume_calibration': '21-a1.wav', '__Waiting for trial__loop_start_time__loop_start_time': '2023-02-16T18:14:01.517399', '__headphone_test__trial_loop__loop_start_time__loop_start_time': '2023-02-16T18:08:07.558692', '__wait_while__loop_start_time__loop_start_time': '2023-02-16T18:14:01.541874', '__consonance_main_experiment__trial_loop__loop_start_time__loop_start_time': '2023-02-16T18:09:06.349217', 'age': '53', 'gender': 'male', 'gmsi': {'response_scores': {'q_16': 1, 'q_02': 1, 'q_12': 1, 'q_21': 1, 'q_18': 1, 'q_22': 1, 'q_35': 1}, 'mean_scores_per_scale': {'Musical Training': 1.0}}, 'feedback': 'no'}",51,2023-02-16 18:06:04,False,,,Participant,dda14de5ab04a70f347d1f1a1a5da143,prolific,63ee7045573d24ae9c8a0621,51:63ee7045573d24ae9c8a0621,63ee5e8b68a6ee2d17aff62a,sandbox,2023-02-16 18:16:14,0.0,2.06,"{'STUDY_ID': '63ee5e8b68a6ee2d17aff62a', 'recruiter': 'prolific', 'SESSION_ID': '63ee7045573d24ae9c8a0621', 'PROLIFIC_PID': '6367a6adb376bcde64f98559'}",approved,[310],[310],fff50799-2400-75b7-940a-bda9c44d55f7,False,True,no,[],[],{},[],2354.0,0.0,0.35555555555555557,0.0,,0c74a70e-1bda-43d1-86ca-59e57831c096,False,Chrome 109.0.0.0 on Windows 10 64-bit,,,exit,Participant,Participant,[],"['consent', 'volume_calibration', 'headphone_test', 'consonance_main_experiment', 'gmsi']","['consent', 'volume_calibration', 'headphone_test', 'consonance_main_experiment', 'gmsi']",,1.0,1.7,21-a1.wav,53,male,"{'response_scores': {'q_16': 1, 'q_02': 1, 'q_12': 1, 'q_21': 1, 'q_18': 1, 'q_22': 1, 'q_35': 1}, 'mean_scores_per_scale': {'Musical Training': 1.0}}",no
False,"{'__time_credit__confirmed_credit': 20.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 10, '__time_credit__experiment_max_time_credit': 617.0, '__time_credit__experiment_max_bonus': 1.7138888888888888, 'volume_calibration': '15-d#1.wav'}",52,2023-02-16 18:06:09,False,,,Participant,28f0d2653f128f3ee3234b7094533c0a,prolific,63ee7050f8c3472fb6f93591,52:63ee7050f8c3472fb6f93591,63ee5e8b68a6ee2d17aff62a,sandbox,,,,"{'STUDY_ID': '63ee5e8b68a6ee2d17aff62a', 'recruiter': 'prolific', 'SESSION_ID': '63ee7050f8c3472fb6f93591', 'PROLIFIC_PID': '5885129a6907b40001de425a'}",working,"[8, 0]","[310, 0]",7c91a2ed-6212-b544-549f-bd4de99099ba,False,False,['I agree'],[],[],{},[],1684.0,0.0,0.0,0.0,,70d92d8b-0ca0-4e88-9452-fbb0a9e1d399,False,Chrome 110.0.0.0 on Windows 10 64-bit,191.0,,,Participant,Participant,[],"['consent', 'volume_calibration']",['consent'],volume_calibration,0.03241491085899514,0.05555555555555555,15-d#1.wav,,,,
False,"{'__time_credit__confirmed_credit': 20.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 10, '__time_credit__experiment_max_time_credit': 617.0, '__time_credit__experiment_max_bonus': 1.7138888888888888, 'volume_calibration': '15-d#1.wav'}",53,2023-02-16 18:06:09,False,,,Participant,8a997d6585378b18aedaa9298aec9e7e,prolific,63ee704a89875f1cd0a51513,53:63ee704a89875f1cd0a51513,63ee5e8b68a6ee2d17aff62a,sandbox,,,,"{'STUDY_ID': '63ee5e8b68a6ee2d17aff62a', 'recruiter': 'prolific', 'SESSION_ID': '63ee704a89875f1cd0a51513', 'PROLIFIC_PID': '5d02c0e382e4f00001aa20cd'}",working,"[8, 0]","[310, 0]",5c8502e5-0949-9651-23b2-be2ab4a16dbc,False,False,['I agree'],[],[],{},[],1512.0,0.0,0.0,0.0,,044fedd4-3384-48ef-9427-c1ec7a7e3b1f,False,Chrome 109.0.0.0 on Chrome OS 64-bit,161.0,,,Participant,Participant,[],"['consent', 'volume_calibration']",['consent'],volume_calibration,0.03241491085899514,0.05555555555555555,15-d#1.wav,,,,
False,"{'__time_credit__confirmed_credit': 0.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 10, '__time_credit__experiment_max_time_credit': 617.0, '__time_credit__experiment_max_bonus': 1.7138888888888888}",54,2023-02-16 18:06:11,False,,,Participant,,prolific,63ee704de2553330b6a5151d,54:63ee704de2553330b6a5151d,63ee5e8b68a6ee2d17aff62a,sandbox,,,,"{'STUDY_ID': '63ee5e8b68a6ee2d17aff62a', 'recruiter': 'prolific', 'SESSION_ID': '63ee704de2553330b6a5151d', 'PROLIFIC_PID': '5693df018d93fe000dfa5733'}",working,[2],[310],819c693d-47e0-cf5a-147f-596daa0f7619,False,False,,[],[],{},[],,0.0,0.0,0.0,,0d46f59c-416a-4c7c-8cb3-457da97095de,False,,151.0,,,Participant,Participant,[],['consent'],[],consent,0.0,0.0,,,,,
False,"{'__time_credit__confirmed_credit': 20.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 10, '__time_credit__experiment_max_time_credit': 617.0, '__time_credit__experiment_max_bonus': 1.7138888888888888, 'volume_calibration': '25-c#2.wav'}",55,2023-02-16 18:06:16,False,,,Participant,2430cebd33317b75e8ef24558a91ae6f,prolific,63ee7088d2dc31b144e774c8,55:63ee7088d2dc31b144e774c8,63ee5e8b68a6ee2d17aff62a,sandbox,,,,"{'STUDY_ID': '63ee5e8b68a6ee2d17aff62a', 'recruiter': 'prolific', 'SESSION_ID': '63ee7088d2dc31b144e774c8', 'PROLIFIC_PID': '63eb3891e11552f1afb46066'}",working,"[8, 0]","[310, 0]",85268fc5-aafd-08bf-6407-3cb04bf3da31,False,False,['I agree'],[],[],{},[],1484.0,0.0,0.0,0.0,,93d4d0c1-83a2-4457-8ee6-4eee1673ab51,False,Chrome 110.0.0.0 on Windows 10 64-bit,160.0,,,Participant,Participant,[],"['consent', 'volume_calibration']",['consent'],volume_calibration,0.03241491085899514,0.05555555555555555,25-c#2.wav,,,,
False,"{'__time_credit__confirmed_credit': 0.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 10, '__time_credit__experiment_max_time_credit': 617.0, '__time_credit__experiment_max_bonus': 1.7138888888888888}",56,2023-02-16 18:06:32,False,,,Participant,90789e4a3e118673ac2b48408b469b5c,prolific,63ee7084c0d18a30176682ec,56:63ee7084c0d18a30176682ec,63ee5e8b68a6ee2d17aff62a,sandbox,,,,"{'STUDY_ID': '63ee5e8b68a6ee2d17aff62a', 'recruiter': 'prolific', 'SESSION_ID': '63ee7084c0d18a30176682ec', 'PROLIFIC_PID': '6310a5c786d2abda637997c0'}",working,[2],[310],ebdc6acf-eaeb-b118-0afd-d4c6143ee638,False,False,,[],[],{},[],,0.0,0.0,0.0,,6275cda9-1208-4de8-a641-b9d7e1b4c597,False,,155.0,,,Participant,Participant,[],['consent'],[],consent,0.0,0.0,,,,,
False,"{'__time_credit__confirmed_credit': 20.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 10, '__time_credit__experiment_max_time_credit': 617.0, '__time_credit__experiment_max_bonus': 1.7138888888888888, 'volume_calibration': '27-d#2.wav'}",57,2023-02-16 18:07:07,False,,,Participant,a5e4399bb261b95ca017bfe4ee785ab6,prolific,63ee7070c2fec0df86183369,57:63ee7070c2fec0df86183369,63ee5e8b68a6ee2d17aff62a,sandbox,,,,"{'STUDY_ID': '63ee5e8b68a6ee2d17aff62a', 'recruiter': 'prolific', 'SESSION_ID': '63ee7070c2fec0df86183369', 'PROLIFIC_PID': '56bbad070b36c4000b4d4ef9'}",working,"[8, 0]","[310, 0]",7aefce59-5549-6ab4-80b6-f3e97aecbfef,False,False,['I agree'],[],[],{},[],1549.0,0.0,0.0,0.0,,49a61a23-ede3-405c-b067-b1902b18e1a4,False,Chrome 110.0.0.0 on Windows 10 64-bit,175.0,,,Participant,Participant,[],"['consent', 'volume_calibration']",['consent'],volume_calibration,0.03241491085899514,0.05555555555555555,27-d#2.wav,,,,
False,"{'__time_credit__confirmed_credit': 20.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 10, '__time_credit__experiment_max_time_credit': 617.0, '__time_credit__experiment_max_bonus': 1.7138888888888888, 'volume_calibration': '27-d#2.wav'}",58,2023-02-16 18:07:22,False,,,Participant,f5484f9dc5e02f9bd15d57c1541a8112,prolific,63ee70abf7ea180125b4c47d,58:63ee70abf7ea180125b4c47d,63ee5e8b68a6ee2d17aff62a,sandbox,,,,"{'STUDY_ID': '63ee5e8b68a6ee2d17aff62a', 'recruiter': 'prolific', 'SESSION_ID': '63ee70abf7ea180125b4c47d', 'PROLIFIC_PID': '62eac867210f0e2e8d322d44'}",working,"[8, 0]","[310, 0]",17fe25cb-5c1f-feab-e9b7-9d4170fd7560,False,False,['I agree'],[],[],{},[],1645.0,0.0,0.0,0.0,,245da2e3-32d3-42c2-bd1e-03d2e6bc5b9f,False,Chrome 110.0.0.0 on Windows 10 64-bit,182.0,,,Participant,Participant,[],"['consent', 'volume_calibration']",['consent'],volume_calibration,0.03241491085899514,0.05555555555555555,27-d#2.wav,,,,
False,"{'__time_credit__confirmed_credit': 20.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 10, '__time_credit__experiment_max_time_credit': 617.0, '__time_credit__experiment_max_bonus': 1.7138888888888888, 'volume_calibration': '32-g#2.wav'}",59,2023-02-16 18:07:30,False,,,Participant,055264706259a16c23d969417c733bb4,prolific,63ee70cf156d3f81a5a3a4a4,59:63ee70cf156d3f81a5a3a4a4,63ee5e8b68a6ee2d17aff62a,sandbox,,,,"{'STUDY_ID': '63ee5e8b68a6ee2d17aff62a', 'recruiter': 'prolific', 'SESSION_ID': '63ee70cf156d3f81a5a3a4a4', 'PROLIFIC_PID': '5fbfffc4e214a60ab1b745fd'}",working,"[8, 0]","[310, 0]",c9117be1-37d2-7717-4f06-38d9a6f204b2,False,False,['I agree'],[],[],{},[],1565.0,0.0,0.0,0.0,,336c057f-6d5a-4b15-a43c-0937c6ba0f23,False,Chrome 110.0.0.0 on Windows 10 64-bit,176.0,,,Participant,Participant,[],"['consent', 'volume_calibration']",['consent'],volume_calibration,0.03241491085899514,0.05555555555555555,32-g#2.wav,,,,
False,"{'__time_credit__confirmed_credit': 20.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 10, '__time_credit__experiment_max_time_credit': 617.0, '__time_credit__experiment_max_bonus': 1.7138888888888888, 'volume_calibration': '22-a#1.wav'}",60,2023-02-16 18:07:41,False,,,Participant,06ab468f2f11693ffa317aeaa656a1f1,prolific,63ee70def9f1414ad9ac9f66,60:63ee70def9f1414ad9ac9f66,63ee5e8b68a6ee2d17aff62a,sandbox,,,,"{'STUDY_ID': '63ee5e8b68a6ee2d17aff62a', 'recruiter': 'prolific', 'SESSION_ID': '63ee70def9f1414ad9ac9f66', 'PROLIFIC_PID': '63d79c1136770259780aac5b'}",working,"[8, 0]","[310, 0]",e6a4a9ef-993d-8e54-3d81-3bff360595aa,False,False,['I agree'],[],[],{},[],1576.0,0.0,0.0,0.0,,50f6f161-f77a-4305-bc78-6469c3dbd762,False,Chrome 109.0.0.0 on Windows 10 64-bit,173.0,,,Participant,Participant,[],"['consent', 'volume_calibration']",['consent'],volume_calibration,0.03241491085899514,0.05555555555555555,22-a#1.wav,,,,
False,"{'__time_credit__confirmed_credit': 612.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 10, '__time_credit__experiment_max_time_credit': 617.0, '__time_credit__experiment_max_bonus': 1.7138888888888888, 'volume_calibration': '31-g2.wav', '__Waiting for trial__loop_start_time__loop_start_time': '2023-02-16T18:15:25.091972', '__headphone_test__trial_loop__loop_start_time__loop_start_time': '2023-02-16T18:08:46.938052', '__wait_while__loop_start_time__loop_start_time': '2023-02-16T18:15:25.106240', '__consonance_main_experiment__trial_loop__loop_start_time__loop_start_time': '2023-02-16T18:09:59.759947', 'age': '22', 'gender': 'male', 'gmsi': {'response_scores': {'q_22': 1, 'q_02': 1, 'q_12': 1, 'q_21': 1, 'q_16': 1, 'q_18': 1, 'q_35': 1}, 'mean_scores_per_scale': {'Musical Training': 1.0}}, 'feedback': ''}",61,2023-02-16 18:07:57,False,,,Participant,f9d6eacbbcbcf2ffd2dc6451aa72a65c,prolific,63ee70e617323c64367110c3,61:63ee70e617323c64367110c3,63ee5e8b68a6ee2d17aff62a,sandbox,2023-02-16 18:16:37,0.0,1.7,"{'STUDY_ID': '63ee5e8b68a6ee2d17aff62a', 'recruiter': 'prolific', 'SESSION_ID': '63ee70e617323c64367110c3', 'PROLIFIC_PID': '5bdc609519b9ba000157d122'}",approved,[310],[310],b4e58cde-b9c7-5cff-bb76-9c767cb1a6b5,False,True,,[],[],{},[],2481.0,0.0,0.0,0.0,,a1b7480f-1837-4537-a728-5cc5529554ed,False,Chrome 110.0.0.0 on Windows 10 64-bit,,,exit,Participant,Participant,[],"['consent', 'volume_calibration', 'headphone_test', 'consonance_main_experiment', 'gmsi']","['consent', 'volume_calibration', 'headphone_test', 'consonance_main_experiment', 'gmsi']",,1.0,1.7,31-g2.wav,22,male,"{'response_scores': {'q_22': 1, 'q_02': 1, 'q_12': 1, 'q_21': 1, 'q_16': 1, 'q_18': 1, 'q_35': 1}, 'mean_scores_per_scale': {'Musical Training': 1.0}}",
False,"{'__time_credit__confirmed_credit': 20.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 10, '__time_credit__experiment_max_time_credit': 617.0, '__time_credit__experiment_max_bonus': 1.7138888888888888, 'volume_calibration': '15-d#1.wav'}",62,2023-02-16 18:08:09,False,,,Participant,cff6b213c70ac9912f1a6664278963c9,prolific,63ee709b1ca68b5b54ac3097,62:63ee709b1ca68b5b54ac3097,63ee5e8b68a6ee2d17aff62a,sandbox,,,,"{'STUDY_ID': '63ee5e8b68a6ee2d17aff62a', 'recruiter': 'prolific', 'SESSION_ID': '63ee709b1ca68b5b54ac3097', 'PROLIFIC_PID': '612cc22830e71399b7a86841'}",working,"[8, 0]","[310, 0]",718b571e-9347-9b94-088d-a0fe29361163,False,False,['I agree'],[],[],{},[],1666.0,0.0,0.0,0.0,,aa26ab06-5390-441f-a2d2-133836bde100,False,Chrome 110.0.0.0 on Windows 10 64-bit,184.0,,,Participant,Participant,[],"['consent', 'volume_calibration']",['consent'],volume_calibration,0.03241491085899514,0.05555555555555555,15-d#1.wav,,,,
False,"{'__time_credit__confirmed_credit': 20.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 10, '__time_credit__experiment_max_time_credit': 617.0, '__time_credit__experiment_max_bonus': 1.7138888888888888, 'volume_calibration': '34-a#2.wav'}",63,2023-02-16 18:08:21,False,,,Participant,11a64c12deb509d177e8a94f1a7617f8,prolific,63ee70479cf7d05136293551,63:63ee70479cf7d05136293551,63ee5e8b68a6ee2d17aff62a,sandbox,,,,"{'STUDY_ID': '63ee5e8b68a6ee2d17aff62a', 'recruiter': 'prolific', 'SESSION_ID': '63ee70479cf7d05136293551', 'PROLIFIC_PID': '6328ae7d5a25f6856525135b'}",working,"[8, 0]","[310, 0]",94eb81c1-a589-70af-3415-ce13ece3bdaf,False,False,['I agree'],[],[],{},[],1693.0,0.0,0.0,0.0,,48c1bbb2-a7ca-405b-89ee-eeeedc463b7c,False,Chrome 110.0.0.0 on Windows 10 64-bit,187.0,,,Participant,Participant,[],"['consent', 'volume_calibration']",['consent'],volume_calibration,0.03241491085899514,0.05555555555555555,34-a#2.wav,,,,
